529913,1447068073,41.0400474,-73.7463728, Home
529913,1447068086,41.0400474,-73.7463728, Home
529913,1447068708,41.0400748,-73.7463311, Home
529913,1447068763,41.0400748,-73.7463311, Home
529913,1447068823,41.0400748,-73.7463311, Home
529913,1447068883,41.0400748,-73.7463311, Home
529913,1447068946,41.0400556,-73.7463559, Home
529913,1447069003,41.0400556,-73.7463559, Home
529913,1447069062,41.0400556,-73.7463559, Home
529913,1447069122,41.0400556,-73.7463559, Home
529913,1447069188,41.0401004,-73.7463514, Home
529913,1447069212,41.0401004,-73.7463514, Home
529913,1447069213,41.0401004,-73.7463514, Home
529913,1447069243,41.0401004,-73.7463514, Home
529913,1447069314,41.0401004,-73.7463514, Home
529913,1447069316,41.0399739,-73.746398, Home
529913,1447069366,41.0399739,-73.746398, Home
529913,1447069424,41.0399739,-73.746398, Home
529913,1447069485,41.0399739,-73.746398, Home
529913,1447069545,41.0399739,-73.746398, Home
529913,1447069602,41.0399739,-73.746398, Home
529913,1447069662,41.0399739,-73.746398, Home
529913,1447069723,41.0399739,-73.746398, Home
315289,1447022444,40.9308651,-73.8914934, Work
315289,1447022446,40.9308651,-73.8914934, Work
315289,1447022446,40.9308651,-73.8914934, Work
315289,1447022808,40.9308651,-73.8914934, Work
315289,1447022809,40.9308651,-73.8914934, Work
315289,1447023171,40.9308651,-73.8914934, Work
315289,1447023173,40.9308651,-73.8914934, Work
414211,1448488852,40.9214293,-73.862011, Commuting
414211,1448489063,40.9214293,-73.862011, Commuting
414211,1448489078,40.9214293,-73.862011, Commuting
414211,1448489148,40.9214293,-73.862011, Commuting
414211,1448489153,40.9214293,-73.862011, Commuting
414211,1448489317,40.9214293,-73.862011, Commuting
414211,1448489415,40.9207308,-73.8649959, Commuting
414211,1448489522,40.9207308,-73.8649959, Commuting
414211,1448489522,40.9207308,-73.8649959, Commuting
414211,1448489575,40.9207308,-73.8649959, Commuting
414211,1448489590,40.9207308,-73.8649959, Commuting
414211,1448489599,40.9207308,-73.8649959, Commuting
414211,1448489710,40.9207308,-73.8649959, Commuting
414211,1448489726,40.9207308,-73.8649959, Commuting
414211,1448489876,40.9214293,-73.862011, Commuting
414211,1448489956,40.9214293,-73.862011, Commuting
414211,1448489956,40.9214293,-73.862011, Commuting
414211,1448489956,40.9214293,-73.862011, Commuting
414211,1448490008,40.9214293,-73.862011, Commuting
414211,1448490012,40.9214293,-73.862011, Commuting
414211,1448490058,40.9214293,-73.862011, Commuting
414211,1448490155,40.9214293,-73.862011, Commuting
414211,1448490155,40.9214293,-73.862011, Commuting
414211,1448490155,40.9214293,-73.862011, Commuting
414211,1448490198,40.9214293,-73.862011, Commuting
414211,1448490271,40.9214293,-73.862011, Commuting
414211,1448490280,40.9214293,-73.862011, Commuting
414211,1448490327,40.9214293,-73.862011, Commuting
414211,1448490350,40.9214293,-73.862011, Commuting
414211,1448490350,40.9214293,-73.862011, Commuting
414211,1448490350,40.9214293,-73.862011, Commuting
414211,1448490350,40.9214293,-73.862011, Commuting
414211,1448490353,40.9214293,-73.862011, Commuting
414211,1448490482,40.9206032,-73.864275, Commuting
414211,1448490482,40.9206032,-73.864275, Commuting
414211,1448490510,40.9206032,-73.864275, Commuting
414211,1448490514,40.9206032,-73.864275, Commuting
414211,1448490533,40.9206032,-73.864275, Commuting
414211,1448490553,40.9206032,-73.864275, Commuting
